ResponseId,Response,J_WorkerId,J_Gender,J_Literacy,J_Age,Empathy,R_WorkerId,R_Gender,R_Literacy,R_Age,Treatment,ConversationId,Confidence,R_Discreet,R_Effectiveness,R_Efficiency,R_Explanation,R_Intentuse,R_Satisfaction,R_Transparency,R_Trust,R_Useful,,,,,,,,,,,,0
3483FV8BEFF73V2OHL7C86PGVAZ628,shit idk who told her. you should probably tell her yourself what you did,A1Y8KKZE2XHW8X,female,native,26-35,very,A109MLAWERUIBG,female,native,18-25,1,4,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,WAnt to grab a drink after work?,A2MMMYB7AE5RQN,male,native,26-35,moderately,A161AJDHLJVCLZ,female,native,26-35,2,3,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,WAnt to grab a drink after work?,A15WCNO32MHBAF,male,native,56-65,very,A161AJDHLJVCLZ,female,native,26-35,2,3,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,WAnt to grab a drink after work?,A340UGIDGIF4W6,female,native,36-45,slightly,A161AJDHLJVCLZ,female,native,26-35,2,3,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,what a dickwad. i had no idea,A340UGIDGIF4W6,female,native,36-45,slightly,A109MLAWERUIBG,female,native,18-25,1,5,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,what a dickwad. i had no idea,A3GNQDFPZALU92,male,native,26-35,very,A109MLAWERUIBG,female,native,18-25,1,5,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,what a dickwad. i had no idea,A17HFDRWYZL1CD,male,native,18-25,moderately,A109MLAWERUIBG,female,native,18-25,1,5,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,"hey, sorry, its not a problem",A12EQIULBHM4HJ,female,native,26-35,slightly,A109MLAWERUIBG,female,native,18-25,1,6,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,"hey, sorry, its not a problem",ADLF8HVS3C7IL,male,native,18-25,very,A109MLAWERUIBG,female,native,18-25,1,6,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,"hey, sorry, its not a problem",A19LVWX8ZLO6CS,male,native,36-45,very,A109MLAWERUIBG,female,native,18-25,1,6,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,"I don't know who told her, but I'm sure Jane will get over it",A2251NUVA69G7E,male,native,26-35,none,A161AJDHLJVCLZ,female,native,26-35,2,4,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,"I don't know who told her, but I'm sure Jane will get over it",AC4QN4N0PY7YF,male,native,26-35,moderately,A161AJDHLJVCLZ,female,native,26-35,2,4,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,"I don't know who told her, but I'm sure Jane will get over it",ADLF8HVS3C7IL,male,native,18-25,moderately,A161AJDHLJVCLZ,female,native,26-35,2,4,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,Oh holy shit man what bullshit,A19D89YNO9Z52K,female,native,18-25,very,A109MLAWERUIBG,female,native,18-25,1,7,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,Oh holy shit man what bullshit,A1OFPROOWWSHUF,male,native,26-35,extremely,A109MLAWERUIBG,female,native,18-25,1,7,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,Oh holy shit man what bullshit,A166A2M31CW2C7,male,native,26-35,moderately,A109MLAWERUIBG,female,native,18-25,1,7,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,I'll see you there then,A166A2M31CW2C7,male,native,26-35,moderately,A109MLAWERUIBG,female,native,18-25,1,8,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,I'll see you there then,A231ZFAME6FLN,female,native,36-45,none,A109MLAWERUIBG,female,native,18-25,1,8,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,I'll see you there then,A340UGIDGIF4W6,female,native,36-45,slightly,A109MLAWERUIBG,female,native,18-25,1,8,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,"Damn, that sucks. I'm sorry! Want to go grab a drink?",AD317NO9623GZ,female,native,36-45,very,A161AJDHLJVCLZ,female,native,26-35,2,5,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,"Damn, that sucks. I'm sorry! Want to go grab a drink?",AAL9C3HQU74I2,male,native,18-25,extremely,A161AJDHLJVCLZ,female,native,26-35,2,5,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,"Damn, that sucks. I'm sorry! Want to go grab a drink?",A12EQIULBHM4HJ,female,native,26-35,moderately,A161AJDHLJVCLZ,female,native,26-35,2,5,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,All is forgivin,AQVXVMX61864S,male,profession,26-35,very,A161AJDHLJVCLZ,female,native,26-35,3,6,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,All is forgivin,A82RLSJJXBKE8,female,native,18-25,slightly,A161AJDHLJVCLZ,female,native,26-35,3,6,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,All is forgivin,AAL9C3HQU74I2,male,native,18-25,extremely,A161AJDHLJVCLZ,female,native,26-35,3,6,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,shit whats up?,A219VCQZADQ45W,female,native,56-65,none,A109MLAWERUIBG,female,native,18-25,1,9,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,shit whats up?,A3GNQDFPZALU92,male,native,26-35,none,A109MLAWERUIBG,female,native,18-25,1,9,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,shit whats up?,A19LVWX8ZLO6CS,male,native,36-45,none,A109MLAWERUIBG,female,native,18-25,1,9,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,damn that sucks. what a jerk,A19D89YNO9Z52K,female,native,18-25,very,A109MLAWERUIBG,female,native,18-25,1,10,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,damn that sucks. what a jerk,A2BIZNP74JU80U,female,native,36-45,slightly,A109MLAWERUIBG,female,native,18-25,1,10,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,damn that sucks. what a jerk,A104V8NZIQFN2F,male,native,36-45,extremely,A109MLAWERUIBG,female,native,18-25,1,10,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,Oh no I am so sorry! Want to grab a drink later?,A2PZB9LF450MVX,female,native,26-35,extremely,A161AJDHLJVCLZ,female,native,26-35,3,7,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,Oh no I am so sorry! Want to grab a drink later?,A2MMMYB7AE5RQN,male,native,26-35,moderately,A161AJDHLJVCLZ,female,native,26-35,3,7,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,Oh no I am so sorry! Want to grab a drink later?,A3PNCUDQAOHW8H,female,native,46-55,very,A161AJDHLJVCLZ,female,native,26-35,3,7,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,I would die before i let nugs get cold you know me,A3MD34XEB4H6JF,female,native,46-55,very,A109MLAWERUIBG,female,native,18-25,0,11,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,I would die before i let nugs get cold you know me,A1QSTGFG23OZHT,female,native,18-25,moderately,A109MLAWERUIBG,female,native,18-25,0,11,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,I would die before i let nugs get cold you know me,AAL9C3HQU74I2,male,native,18-25,extremely,A109MLAWERUIBG,female,native,18-25,0,11,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,I'm really sorry Sarah. I will be there as fast as I can,A82RLSJJXBKE8,female,native,18-25,moderately,A161AJDHLJVCLZ,female,native,26-35,3,8,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,I'm really sorry Sarah. I will be there as fast as I can,A104V8NZIQFN2F,male,native,36-45,very,A161AJDHLJVCLZ,female,native,26-35,3,8,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,I'm really sorry Sarah. I will be there as fast as I can,A166A2M31CW2C7,male,native,26-35,very,A161AJDHLJVCLZ,female,native,26-35,3,8,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,sorry man im just in a certain state of mind,A2BIZNP74JU80U,female,native,36-45,slightly,A109MLAWERUIBG,female,native,18-25,0,12,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,sorry man im just in a certain state of mind,A166A2M31CW2C7,male,native,26-35,slightly,A109MLAWERUIBG,female,native,18-25,0,12,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,sorry man im just in a certain state of mind,A15WCNO32MHBAF,male,native,56-65,slightly,A109MLAWERUIBG,female,native,18-25,0,12,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,Hi! Im sorry. Whats up?,AAL9C3HQU74I2,male,native,18-25,slightly,A161AJDHLJVCLZ,female,native,26-35,3,9,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,Hi! Im sorry. Whats up?,AD317NO9623GZ,female,native,36-45,moderately,A161AJDHLJVCLZ,female,native,26-35,3,9,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,Hi! Im sorry. Whats up?,A82RLSJJXBKE8,female,native,18-25,none,A161AJDHLJVCLZ,female,native,26-35,3,9,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,i'll try to figure it out,AQVXVMX61864S,male,native,26-35,moderately,A109MLAWERUIBG,female,native,18-25,0,13,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,i'll try to figure it out,A2MMMYB7AE5RQN,male,native,26-35,moderately,A109MLAWERUIBG,female,native,18-25,0,13,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,i'll try to figure it out,A2BIZNP74JU80U,female,native,36-45,moderately,A109MLAWERUIBG,female,native,18-25,0,13,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,Oh no! I'm sorry!,A2BIZNP74JU80U,female,native,36-45,moderately,A161AJDHLJVCLZ,female,native,26-35,3,10,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,Oh no! I'm sorry!,A2MMMYB7AE5RQN,male,native,26-35,very,A161AJDHLJVCLZ,female,native,26-35,3,10,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,Oh no! I'm sorry!,A1ZRK6K5JUPJAV,male,native,36-45,extremely,A161AJDHLJVCLZ,female,native,26-35,3,10,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,They will not. Sorry again!,A219VCQZADQ45W,female,native,56-65,moderately,A161AJDHLJVCLZ,female,native,26-35,0,11,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,They will not. Sorry again!,A7XEBCVB2FQ9,male,native,26-35,very,A161AJDHLJVCLZ,female,native,26-35,0,11,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,They will not. Sorry again!,A2T11H7YI7QPGD,male,native,26-35,moderately,A161AJDHLJVCLZ,female,native,26-35,0,11,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,ill call you then,A219VCQZADQ45W,female,native,56-65,slightly,A109MLAWERUIBG,female,native,18-25,0,14,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,ill call you then,A1B76WYZ47BQJ,female,native,46-55,extremely,A109MLAWERUIBG,female,native,18-25,0,14,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,ill call you then,A19D89YNO9Z52K,female,native,18-25,moderately,A109MLAWERUIBG,female,native,18-25,0,14,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,YEah I just havent been feeling that social,AAL9C3HQU74I2,male,native,18-25,slightly,A161AJDHLJVCLZ,female,native,26-35,0,12,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,YEah I just havent been feeling that social,A1JPPQ2E92JJGV,female,native,18-25,none,A161AJDHLJVCLZ,female,native,26-35,0,12,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,YEah I just havent been feeling that social,A3V8863KF3SK4A,female,native,26-35,none,A161AJDHLJVCLZ,female,native,26-35,0,12,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,good I hope you didnt have too much cash on you,A27M4UQJMN22N4,male,native,18-25,very,A109MLAWERUIBG,female,native,18-25,0,15,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,good I hope you didnt have too much cash on you,AAL9C3HQU74I2,male,native,18-25,slightly,A109MLAWERUIBG,female,native,18-25,0,15,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3483FV8BEFF73V2OHL7C86PGVAZ628,good I hope you didnt have too much cash on you,A24RQ4RYIXXRZU,female,native,46-55,moderately,A109MLAWERUIBG,female,native,18-25,0,15,Default,strongdisagree,0,strongdisagree,strongagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,strongdisagree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,I know I'm sorry!,A82RLSJJXBKE8,female,native,18-25,moderately,A161AJDHLJVCLZ,female,native,26-35,0,13,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,I know I'm sorry!,A3P6IXUM1ND35A,male,native,26-35,very,A161AJDHLJVCLZ,female,native,26-35,0,13,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,I know I'm sorry!,A2BIZNP74JU80U,female,native,36-45,slightly,A161AJDHLJVCLZ,female,native,26-35,0,13,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,I will let you know when I am done,A2DF1NCVJ8V8K2,female,profession,56-65,extremely,A161AJDHLJVCLZ,female,native,26-35,0,14,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,I will let you know when I am done,A19D89YNO9Z52K,female,native,18-25,moderately,A161AJDHLJVCLZ,female,native,26-35,0,14,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,I will let you know when I am done,ADLF8HVS3C7IL,male,native,18-25,moderately,A161AJDHLJVCLZ,female,native,26-35,0,14,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0EW2ZV,I'll head straight home.,A2T11H7YI7QPGD,male,native,26-35,moderately,A1F4N58CAX8IMK,male,native,26-35,2,1,HighLow,disagree,neutral,disagree,agree,strongdisagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0EW2ZV,I'll head straight home.,A1OFPROOWWSHUF,male,native,26-35,extremely,A1F4N58CAX8IMK,male,native,26-35,2,1,HighLow,disagree,neutral,disagree,agree,strongdisagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0EW2ZV,I'll head straight home.,A19D89YNO9Z52K,female,native,18-25,extremely,A1F4N58CAX8IMK,male,native,26-35,2,1,HighLow,disagree,neutral,disagree,agree,strongdisagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0EW2ZV,Won't happen again mom.,A15WCNO32MHBAF,male,native,56-65,very,A1F4N58CAX8IMK,male,native,26-35,2,2,HighLow,disagree,neutral,disagree,agree,strongdisagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0EW2ZV,Won't happen again mom.,A1XQ7Y5CBAS43K,female,native,36-45,slightly,A1F4N58CAX8IMK,male,native,26-35,2,2,HighLow,disagree,neutral,disagree,agree,strongdisagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0EW2ZV,Won't happen again mom.,A231ZFAME6FLN,female,native,36-45,moderately,A1F4N58CAX8IMK,male,native,26-35,2,2,HighLow,disagree,neutral,disagree,agree,strongdisagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0EW2ZV,Maybe we can start job hunting tonight.,A2KT88CZUYJY6H,female,profession,26-35,very,A1F4N58CAX8IMK,male,native,26-35,2,3,HighLow,disagree,neutral,disagree,agree,strongdisagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0EW2ZV,Maybe we can start job hunting tonight.,AQVXVMX61864S,male,native,26-35,moderately,A1F4N58CAX8IMK,male,native,26-35,2,3,HighLow,disagree,neutral,disagree,agree,strongdisagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0EW2ZV,Maybe we can start job hunting tonight.,A82RLSJJXBKE8,male,native,18-25,slightly,A1F4N58CAX8IMK,male,native,26-35,2,3,HighLow,disagree,neutral,disagree,agree,strongdisagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,Oh no! Well hopefully it will turn up,A2T11H7YI7QPGD,male,native,26-35,very,A161AJDHLJVCLZ,female,native,26-35,0,15,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,Oh no! Well hopefully it will turn up,A2UB7B47QOX4H8,female,native,36-45,moderately,A161AJDHLJVCLZ,female,native,26-35,0,15,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3KYQYYSHYW3KVB68E6DNLP2BD6BDOG,Oh no! Well hopefully it will turn up,AQVXVMX61864S,male,native,26-35,moderately,A161AJDHLJVCLZ,female,native,26-35,0,15,HighLow,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0EW2ZV,"Wasn't me, man.",AC4QN4N0PY7YF,male,native,26-35,none,A1F4N58CAX8IMK,male,native,26-35,2,4,HighLow,disagree,neutral,disagree,agree,strongdisagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0EW2ZV,"Wasn't me, man.",ADLF8HVS3C7IL,male,native,18-25,moderately,A1F4N58CAX8IMK,male,native,26-35,2,4,HighLow,disagree,neutral,disagree,agree,strongdisagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0EW2ZV,"Wasn't me, man.",A2PZB9LF450MVX,female,native,26-35,moderately,A1F4N58CAX8IMK,male,native,26-35,2,4,HighLow,disagree,neutral,disagree,agree,strongdisagree,neutral,neutral,neutral,neutral,,,,,,,,,,,,
31JLPPHS2VQMDJ4BLH7B8GGZMWC3O4,"I'll clean it after I'm done with drinks. Sorry, babe.",A15WCNO32MHBAF,male,native,56-65,extremely,A1JVWOBGNA6KJT,male,native,46-55,2,1,HighLow,agree,agree,agree,agree,neutral,agree,neutral,agree,agree,,,,,,,,,,,,
31JLPPHS2VQMDJ4BLH7B8GGZMWC3O4,"I'll clean it after I'm done with drinks. Sorry, babe.",A2BIZNP74JU80U,female,native,36-45,slightly,A1JVWOBGNA6KJT,male,native,46-55,2,1,HighLow,agree,agree,agree,agree,neutral,agree,neutral,agree,agree,,,,,,,,,,,,
31JLPPHS2VQMDJ4BLH7B8GGZMWC3O4,"I'll clean it after I'm done with drinks. Sorry, babe.",A3P6IXUM1ND35A,male,native,26-35,moderately,A1JVWOBGNA6KJT,male,native,46-55,2,1,HighLow,agree,agree,agree,agree,neutral,agree,neutral,agree,agree,,,,,,,,,,,,
31JLPPHS2VQMDJ4BLH7B8GGZMWC3O4,"I'm real sorry, Ma.",A3Q9MCOULHCS4S,female,profession,36-45,moderately,A1JVWOBGNA6KJT,male,native,46-55,2,2,HighLow,agree,agree,agree,agree,neutral,agree,neutral,agree,agree,,,,,,,,,,,,
31JLPPHS2VQMDJ4BLH7B8GGZMWC3O4,"I'm real sorry, Ma.",AQVXVMX61864S,male,native,26-35,very,A1JVWOBGNA6KJT,male,native,46-55,2,2,HighLow,agree,agree,agree,agree,neutral,agree,neutral,agree,agree,,,,,,,,,,,,
31JLPPHS2VQMDJ4BLH7B8GGZMWC3O4,"I'm real sorry, Ma.",A19LVWX8ZLO6CS,male,native,36-45,extremely,A1JVWOBGNA6KJT,male,native,46-55,2,2,HighLow,agree,agree,agree,agree,neutral,agree,neutral,agree,agree,,,,,,,,,,,,
31JLPPHS2VQMDJ4BLH7B8GGZMWC3O4,What did he do to you?,A2PZB9LF450MVX,female,native,26-35,slightly,A1JVWOBGNA6KJT,male,native,46-55,2,3,HighLow,agree,agree,agree,agree,neutral,agree,neutral,agree,agree,,,,,,,,,,,,
31JLPPHS2VQMDJ4BLH7B8GGZMWC3O4,What did he do to you?,AAL9C3HQU74I2,male,native,18-25,slightly,A1JVWOBGNA6KJT,male,native,46-55,2,3,HighLow,agree,agree,agree,agree,neutral,agree,neutral,agree,agree,,,,,,,,,,,,
