ResponseId,Response,J_WorkerId,J_Gender,J_Literacy,J_Age,Empathy,R_WorkerId,R_Gender,R_Literacy,R_Age,Treatment,ConversationId,,,,,,,,,,,,,,,,,,,,,,0
3K5TEWLKGW7WT6VR7W0C7ECW1OEIVR,health advices,A31681CCEVDIH3,female,native,26-35,slightly,A1QWBLJIMF1A5V,male,none,18-25,1,6,,,,,,,,,,,,,,,,,,,,,,
3K5TEWLKGW7WT6VR7W0C7ECW1OEIVR,health advices,AQ5RV9HW7U6ID,male,native,18-25,none,A1QWBLJIMF1A5V,male,none,18-25,1,6,,,,,,,,,,,,,,,,,,,,,,
3K5TEWLKGW7WT6VR7W0C7ECW1OEIVR,health advices,A3FOKP72T5I4FR,female,native,36-45,none,A1QWBLJIMF1A5V,male,none,18-25,1,6,,,,,,,,,,,,,,,,,,,,,,
3OLF68YTNAXSRRQ3VT3V8ULR0IUAFS,"It's all good, I was just surprised to see you there.",A24DSECWUBZC0Z,male,native,36-45,moderately,A25OEXAPBQ2LTA,male,native,56-65,1,6,,,,,,,,,,,,,,,,,,,,,,
3OLF68YTNAXSRRQ3VT3V8ULR0IUAFS,"It's all good, I was just surprised to see you there.",A3MYTEE8WSEQ2Z,male,native,18-25,slightly,A25OEXAPBQ2LTA,male,native,56-65,1,6,,,,,,,,,,,,,,,,,,,,,,
3OLF68YTNAXSRRQ3VT3V8ULR0IUAFS,"It's all good, I was just surprised to see you there.",APRBKGIRNIXRW,male,native,26-35,slightly,A25OEXAPBQ2LTA,male,native,56-65,1,6,,,,,,,,,,,,,,,,,,,,,,
3QBD8R3Z22F7VFNFLVCUIL85077O4V,I knew we were best friends for a reason.,A3MYTEE8WSEQ2Z,male,native,18-25,none,A1L62VC27LQKPA,female,native,26-35,1,6,,,,,,,,,,,,,,,,,,,,,,
3QBD8R3Z22F7VFNFLVCUIL85077O4V,I knew we were best friends for a reason.,APRBKGIRNIXRW,male,native,26-35,slightly,A1L62VC27LQKPA,female,native,26-35,1,6,,,,,,,,,,,,,,,,,,,,,,
3QBD8R3Z22F7VFNFLVCUIL85077O4V,I knew we were best friends for a reason.,A3U761PEG7MFKT,female,native,36-45,slightly,A1L62VC27LQKPA,female,native,26-35,1,6,,,,,,,,,,,,,,,,,,,,,,
3S4AW7T80CEZPUKI83W2Q44B577L4Q,About time. Any diet where you have to give up coffee is a dumb one.,A2RMJNF6IPI42F,female,native,26-35,moderately,ASBTT5QU0CX2Z,male,native,18-25,1,6,,,,,,,,,,,,,,,,,,,,,,
3S4AW7T80CEZPUKI83W2Q44B577L4Q,About time. Any diet where you have to give up coffee is a dumb one.,A14M2EERU7E8KD,female,native,26-35,slightly,ASBTT5QU0CX2Z,male,native,18-25,1,6,,,,,,,,,,,,,,,,,,,,,,
3S4AW7T80CEZPUKI83W2Q44B577L4Q,About time. Any diet where you have to give up coffee is a dumb one.,A35SC4D5YNJGOW,male,native,26-35,none,ASBTT5QU0CX2Z,male,native,18-25,1,6,,,,,,,,,,,,,,,,,,,,,,
3TE3O8573140PE0899AAJ1GCRML2RO,"We are all human, I'll keep this our secret :)",A110KENBXU7SUJ,male,native,46-55,slightly,AZTGPODJH7E6O,male,native,26-35,1,6,,,,,,,,,,,,,,,,,,,,,,
3TE3O8573140PE0899AAJ1GCRML2RO,"We are all human, I'll keep this our secret :)",AJK246UQQ0C7I,female,native,36-45,moderately,AZTGPODJH7E6O,male,native,26-35,1,6,,,,,,,,,,,,,,,,,,,,,,
3TE3O8573140PE0899AAJ1GCRML2RO,"We are all human, I'll keep this our secret :)",A30V8858N0WEW,male,native,36-45,very,AZTGPODJH7E6O,male,native,26-35,1,6,,,,,,,,,,,,,,,,,,,,,,
3VD82FOHKRKAQJ0UEAIC1JKTSK7COF,"My bad,  are you in a bad mood?",A3U761PEG7MFKT,female,native,36-45,none,A1YSYI926BBOHW,male,native,26-35,1,6,,,,,,,,,,,,,,,,,,,,,,
3VD82FOHKRKAQJ0UEAIC1JKTSK7COF,"My bad,  are you in a bad mood?",A1JEMN51X76N2O,female,native,46-55,slightly,A1YSYI926BBOHW,male,native,26-35,1,6,,,,,,,,,,,,,,,,,,,,,,
3VD82FOHKRKAQJ0UEAIC1JKTSK7COF,"My bad,  are you in a bad mood?",AY9S6HCHZ8F1Y,male,native,26-35,moderately,A1YSYI926BBOHW,male,native,26-35,1,6,,,,,,,,,,,,,,,,,,,,,,
3Z7ISHFUH1RKDKOOZ7DOFVVEMWU8ZA,"Haha...not judging you at all. Just didn't think it was you because the last we talked, you were giving up coffee",A110KENBXU7SUJ,male,native,46-55,slightly,A1DO689PX06EMV,female,native,26-35,1,6,,,,,,,,,,,,,,,,,,,,,,
3Z7ISHFUH1RKDKOOZ7DOFVVEMWU8ZA,"Haha...not judging you at all. Just didn't think it was you because the last we talked, you were giving up coffee",APRBKGIRNIXRW,male,native,26-35,none,A1DO689PX06EMV,female,native,26-35,1,6,,,,,,,,,,,,,,,,,,,,,,
3Z7ISHFUH1RKDKOOZ7DOFVVEMWU8ZA,"Haha...not judging you at all. Just didn't think it was you because the last we talked, you were giving up coffee",A3TWIUN2YTYNML,female,native,36-45,extremely,A1DO689PX06EMV,female,native,26-35,1,6,,,,,,,,,,,,,,,,,,,,,,
320DUZ38G8I96KP20JMQJEOMRHSJGE,"Wow! Paula, I am really sorry. That is terrible. What can I do to help?",A3MYTEE8WSEQ2Z,male,native,18-25,extremely,AD8O93V8EOZYF,female,native,36-45,0,7,,,,,,,,,,,,,,,,,,,,,,
320DUZ38G8I96KP20JMQJEOMRHSJGE,"Wow! Paula, I am really sorry. That is terrible. What can I do to help?",AJK246UQQ0C7I,female,native,36-45,extremely,AD8O93V8EOZYF,female,native,36-45,0,7,,,,,,,,,,,,,,,,,,,,,,
320DUZ38G8I96KP20JMQJEOMRHSJGE,"Wow! Paula, I am really sorry. That is terrible. What can I do to help?",A2SKVQA1LQCH0M,female,profession,26-35,extremely,AD8O93V8EOZYF,female,native,36-45,0,7,,,,,,,,,,,,,,,,,,,,,,
33SA9F9TRYQXSQTA1NFH81XIGZGWE3,Are you ok? Do you still have your job?,A2OEKDJY2284AL,female,native,26-35,slightly,A1I4ATPNZBOA16,female,native,36-45,0,7,,,,,,,,,,,,,,,,,,,,,,
33SA9F9TRYQXSQTA1NFH81XIGZGWE3,Are you ok? Do you still have your job?,A3GLMBZSG3VU4P,female,native,18-25,slightly,A1I4ATPNZBOA16,female,native,36-45,0,7,,,,,,,,,,,,,,,,,,,,,,
33SA9F9TRYQXSQTA1NFH81XIGZGWE3,Are you ok? Do you still have your job?,AY9S6HCHZ8F1Y,male,native,26-35,moderately,A1I4ATPNZBOA16,female,native,36-45,0,7,,,,,,,,,,,,,,,,,,,,,,
34J10VATJGU4OYZALX621RDOKRWQIS,think so? i guess. wanna trade,A3TWIUN2YTYNML,female,native,36-45,very,A35P8YSNTQ7OTP,male,native,46-55,0,7,,,,,,,,,,,,,,,,,,,,,,
34J10VATJGU4OYZALX621RDOKRWQIS,think so? i guess. wanna trade,AY9S6HCHZ8F1Y,male,native,26-35,none,A35P8YSNTQ7OTP,male,native,46-55,0,7,,,,,,,,,,,,,,,,,,,,,,
34J10VATJGU4OYZALX621RDOKRWQIS,think so? i guess. wanna trade,A3MYTEE8WSEQ2Z,male,native,18-25,none,A35P8YSNTQ7OTP,male,native,46-55,0,7,,,,,,,,,,,,,,,,,,,,,,
35LDD5557B049ER6T7KXXY8W2UUMKI,"I am so sorry to hear this, I am sure you can find a much better job out there.",ACKPIJEXGOL72,male,profession,18-25,very,A22EDUBB602EJD,male,profession,46-55,0,7,,,,,,,,,,,,,,,,,,,,,,
35LDD5557B049ER6T7KXXY8W2UUMKI,"I am so sorry to hear this, I am sure you can find a much better job out there.",A7KLTVEIASF4J,male,native,26-35,extremely,A22EDUBB602EJD,male,profession,46-55,0,7,,,,,,,,,,,,,,,,,,,,,,
35LDD5557B049ER6T7KXXY8W2UUMKI,"I am so sorry to hear this, I am sure you can find a much better job out there.",A110KENBXU7SUJ,male,native,46-55,slightly,A22EDUBB602EJD,male,profession,46-55,0,7,,,,,,,,,,,,,,,,,,,,,,
3C5W7UE9CGMATEQDSQZMNSGYY6BXMQ,"Oh Paula, I am so sorry. Let me treat you for lunch tomorrow, and I'll help you make a game plan for finding a new job. I'll ask around if any of my friends know of any jobs.",A20O44S26VN11P,female,native,18-25,extremely,A1TXCO12MCTP8P,female,native,46-55,0,7,,,,,,,,,,,,,,,,,,,,,,
3C5W7UE9CGMATEQDSQZMNSGYY6BXMQ,"Oh Paula, I am so sorry. Let me treat you for lunch tomorrow, and I'll help you make a game plan for finding a new job. I'll ask around if any of my friends know of any jobs.",A1H4GJFI4NJWKV,female,native,36-45,extremely,A1TXCO12MCTP8P,female,native,46-55,0,7,,,,,,,,,,,,,,,,,,,,,,
3C5W7UE9CGMATEQDSQZMNSGYY6BXMQ,"Oh Paula, I am so sorry. Let me treat you for lunch tomorrow, and I'll help you make a game plan for finding a new job. I'll ask around if any of my friends know of any jobs.",A7KLTVEIASF4J,male,native,26-35,very,A1TXCO12MCTP8P,female,native,46-55,0,7,,,,,,,,,,,,,,,,,,,,,,
3D4CH1LGEBPK08CTE7VDUKAJVDKG9M,Sorry to hear about it. Chaos around here right now. Good luck & stay in touch.  This is crazy.,A2A0M30DSA7ZN,female,native,26-35,extremely,A3LVU39B5A9MNI,female,native,56-65,0,7,,,,,,,,,,,,,,,,,,,,,,
3D4CH1LGEBPK08CTE7VDUKAJVDKG9M,Sorry to hear about it. Chaos around here right now. Good luck & stay in touch.  This is crazy.,A2S96ZZ70YFPSK,female,native,36-45,slightly,A3LVU39B5A9MNI,female,native,56-65,0,7,,,,,,,,,,,,,,,,,,,,,,
3D4CH1LGEBPK08CTE7VDUKAJVDKG9M,Sorry to hear about it. Chaos around here right now. Good luck & stay in touch.  This is crazy.,AY9S6HCHZ8F1Y,male,native,26-35,slightly,A3LVU39B5A9MNI,female,native,56-65,0,7,,,,,,,,,,,,,,,,,,,,,,
3M81GAB8A1FU1QL4FNELF49BP32BQY,that's lousy sorry to hear that,AY9S6HCHZ8F1Y,male,native,26-35,slightly,A1K08FXHU2K9NH,male,native,46-55,0,7,,,,,,,,,,,,,,,,,,,,,,
3M81GAB8A1FU1QL4FNELF49BP32BQY,that's lousy sorry to hear that,A24DSECWUBZC0Z,male,native,36-45,moderately,A1K08FXHU2K9NH,male,native,46-55,0,7,,,,,,,,,,,,,,,,,,,,,,
3M81GAB8A1FU1QL4FNELF49BP32BQY,that's lousy sorry to hear that,A2S96ZZ70YFPSK,female,native,36-45,moderately,A1K08FXHU2K9NH,male,native,46-55,0,7,,,,,,,,,,,,,,,,,,,,,,
3OUYGIZWR8U8HRHFHU27VINITZ8P0G,"Omg, I'm sorry. That is terrible. Did they tell you why you were specifically laid off?",APRBKGIRNIXRW,male,native,26-35,moderately,A1NM4KQBQ6QKSE,male,native,18-25,0,7,,,,,,,,,,,,,,,,,,,,,,
3OUYGIZWR8U8HRHFHU27VINITZ8P0G,"Omg, I'm sorry. That is terrible. Did they tell you why you were specifically laid off?",A30V8858N0WEW,male,native,36-45,moderately,A1NM4KQBQ6QKSE,male,native,18-25,0,7,,,,,,,,,,,,,,,,,,,,,,
3OUYGIZWR8U8HRHFHU27VINITZ8P0G,"Omg, I'm sorry. That is terrible. Did they tell you why you were specifically laid off?",A247FJ235YHG9J,female,native,18-25,very,A1NM4KQBQ6QKSE,male,native,18-25,0,7,,,,,,,,,,,,,,,,,,,,,,
3T111IHZ5FMBPYL7UIPPTOOQXQ59RT,"I'm sorry, I didn't know.  You were such an asset to the company.",APRBKGIRNIXRW,male,native,26-35,moderately,AAF1SJ9FCBF75,male,native,36-45,0,7,,,,,,,,,,,,,,,,,,,,,,
3T111IHZ5FMBPYL7UIPPTOOQXQ59RT,"I'm sorry, I didn't know.  You were such an asset to the company.",A3U761PEG7MFKT,female,native,36-45,very,AAF1SJ9FCBF75,male,native,36-45,0,7,,,,,,,,,,,,,,,,,,,,,,
3T111IHZ5FMBPYL7UIPPTOOQXQ59RT,"I'm sorry, I didn't know.  You were such an asset to the company.",A3MYTEE8WSEQ2Z,male,native,18-25,extremely,AAF1SJ9FCBF75,male,native,36-45,0,7,,,,,,,,,,,,,,,,,,,,,,
3YOH7BII0A3NZ1LF7ZLOKUR9TQ2KVZ,I am really sorry that happened to you. Did they say why they were laying people off,ACKPIJEXGOL72,male,profession,18-25,moderately,A41X7MP65BTSP,female,native,36-45,0,7,,,,,,,,,,,,,,,,,,,,,,
3YOH7BII0A3NZ1LF7ZLOKUR9TQ2KVZ,I am really sorry that happened to you. Did they say why they were laying people off,A1H4GJFI4NJWKV,female,native,36-45,moderately,A41X7MP65BTSP,female,native,36-45,0,7,,,,,,,,,,,,,,,,,,,,,,
3YOH7BII0A3NZ1LF7ZLOKUR9TQ2KVZ,I am really sorry that happened to you. Did they say why they were laying people off,A20O44S26VN11P,female,native,18-25,very,A41X7MP65BTSP,female,native,36-45,0,7,,,,,,,,,,,,,,,,,,,,,,
378XPAWRUD9C1ISTW19GBRYJGD1IAC,I'm sorry you got laid off. That sucks! It could still happen to me too.,A2S96ZZ70YFPSK,female,native,36-45,slightly,AIXRVL0SVALA1,female,native,46-55,1,7,,,,,,,,,,,,,,,,,,,,,,
378XPAWRUD9C1ISTW19GBRYJGD1IAC,I'm sorry you got laid off. That sucks! It could still happen to me too.,A1H4GJFI4NJWKV,female,native,36-45,very,AIXRVL0SVALA1,female,native,46-55,1,7,,,,,,,,,,,,,,,,,,,,,,
378XPAWRUD9C1ISTW19GBRYJGD1IAC,I'm sorry you got laid off. That sucks! It could still happen to me too.,ACKPIJEXGOL72,male,profession,18-25,moderately,AIXRVL0SVALA1,female,native,46-55,1,7,,,,,,,,,,,,,,,,,,,,,,
3C44YUNSI2L2GBI9T6Q2AP71NTMDPC,I'm so sorry to hear this.,A35DZ5AAKNOKQ8,female,native,26-35,very,AL9XQQFX49S0L,female,native,18-25,1,7,,,,,,,,,,,,,,,,,,,,,,
3C44YUNSI2L2GBI9T6Q2AP71NTMDPC,I'm so sorry to hear this.,AWYAVVEVO3O6M,male,profession,18-25,moderately,AL9XQQFX49S0L,female,native,18-25,1,7,,,,,,,,,,,,,,,,,,,,,,
3C44YUNSI2L2GBI9T6Q2AP71NTMDPC,I'm so sorry to hear this.,A30V8858N0WEW,male,native,36-45,slightly,AL9XQQFX49S0L,female,native,18-25,1,7,,,,,,,,,,,,,,,,,,,,,,
3DZQRBDBSMB1BBW4SYOKSLQ0JV33S9,Oh no! I'm so sorry Paula :(,A1JEMN51X76N2O,female,native,46-55,moderately,A8UJNIY9R8S7W,male,native,26-35,1,7,,,,,,,,,,,,,,,,,,,,,,
3DZQRBDBSMB1BBW4SYOKSLQ0JV33S9,Oh no! I'm so sorry Paula :(,AWYAVVEVO3O6M,male,profession,18-25,moderately,A8UJNIY9R8S7W,male,native,26-35,1,7,,,,,,,,,,,,,,,,,,,,,,
3DZQRBDBSMB1BBW4SYOKSLQ0JV33S9,Oh no! I'm so sorry Paula :(,A7KLTVEIASF4J,male,native,26-35,moderately,A8UJNIY9R8S7W,male,native,26-35,1,7,,,,,,,,,,,,,,,,,,,,,,
3IFS6Q0HJJFG1EEND1V7WRSP2KHSIT,I am sorry for that. I think that there are opportunities existing in the market and you can get a new job elsewhere if you try.,A2Z3I9XW0SHBPY,male,native,46-55,very,A3VOMP0WOJTB4I,female,native,26-35,1,7,,,,,,,,,,,,,,,,,,,,,,
3IFS6Q0HJJFG1EEND1V7WRSP2KHSIT,I am sorry for that. I think that there are opportunities existing in the market and you can get a new job elsewhere if you try.,AJK246UQQ0C7I,female,native,46-55,none,A3VOMP0WOJTB4I,female,native,26-35,1,7,,,,,,,,,,,,,,,,,,,,,,
3IFS6Q0HJJFG1EEND1V7WRSP2KHSIT,I am sorry for that. I think that there are opportunities existing in the market and you can get a new job elsewhere if you try.,AY9S6HCHZ8F1Y,male,native,26-35,moderately,A3VOMP0WOJTB4I,female,native,26-35,1,7,,,,,,,,,,,,,,,,,,,,,,
3IO1LGZLKATIPA4DX2GDIX2JHT986X,I wouldnt consider it luck.,APRBKGIRNIXRW,male,native,26-35,none,A1L62VC27LQKPA,female,native,26-35,1,7,,,,,,,,,,,,,,,,,,,,,,
3IO1LGZLKATIPA4DX2GDIX2JHT986X,I wouldnt consider it luck.,A3U761PEG7MFKT,female,native,36-45,none,A1L62VC27LQKPA,female,native,26-35,1,7,,,,,,,,,,,,,,,,,,,,,,
3IO1LGZLKATIPA4DX2GDIX2JHT986X,I wouldnt consider it luck.,A3MYTEE8WSEQ2Z,male,native,18-25,slightly,A1L62VC27LQKPA,female,native,26-35,1,7,,,,,,,,,,,,,,,,,,,,,,
3LWJHTCVCDIKE7XKKP0HYU0W42NQFQ,"oh, I'm sorry to hear that, Paula. I'll let you know if I hear anything else later today.",APRBKGIRNIXRW,male,native,26-35,moderately,AN4B03UMF1N0F,female,native,36-45,1,7,,,,,,,,,,,,,,,,,,,,,,
3LWJHTCVCDIKE7XKKP0HYU0W42NQFQ,"oh, I'm sorry to hear that, Paula. I'll let you know if I hear anything else later today.",ACKPIJEXGOL72,male,profession,18-25,very,AN4B03UMF1N0F,female,native,36-45,1,7,,,,,,,,,,,,,,,,,,,,,,
3LWJHTCVCDIKE7XKKP0HYU0W42NQFQ,"oh, I'm sorry to hear that, Paula. I'll let you know if I hear anything else later today.",A35DZ5AAKNOKQ8,female,native,26-35,moderately,AN4B03UMF1N0F,female,native,36-45,1,7,,,,,,,,,,,,,,,,,,,,,,
3ND9UOO81LYBYW32I92LLWN2P04WLL,"Oh shit! I'm that sucks. You'll be ok, I know it",A3MYTEE8WSEQ2Z,male,native,18-25,very,A6Q0BGCVLWLXE,male,native,36-45,1,7,,,,,,,,,,,,,,,,,,,,,,
3ND9UOO81LYBYW32I92LLWN2P04WLL,"Oh shit! I'm that sucks. You'll be ok, I know it",A32V5DY9IYAM4R,female,native,36-45,extremely,A6Q0BGCVLWLXE,male,native,36-45,1,7,,,,,,,,,,,,,,,,,,,,,,
3ND9UOO81LYBYW32I92LLWN2P04WLL,"Oh shit! I'm that sucks. You'll be ok, I know it",A24DSECWUBZC0Z,male,native,36-45,moderately,A6Q0BGCVLWLXE,male,native,36-45,1,7,,,,,,,,,,,,,,,,,,,,,,
3OB0CAO74ILD15FC6P5BE1FBJPWHYV,So sorry P. Can we meet for drinks later tonight? I know something better will come your way!,APRBKGIRNIXRW,male,native,26-35,slightly,A24WDE3E887KCO,female,native,46-55,1,7,,,,,,,,,,,,,,,,,,,,,,
3OB0CAO74ILD15FC6P5BE1FBJPWHYV,So sorry P. Can we meet for drinks later tonight? I know something better will come your way!,AY9S6HCHZ8F1Y,male,native,26-35,very,A24WDE3E887KCO,female,native,46-55,1,7,,,,,,,,,,,,,,,,,,,,,,
3OB0CAO74ILD15FC6P5BE1FBJPWHYV,So sorry P. Can we meet for drinks later tonight? I know something better will come your way!,A14M2EERU7E8KD,female,native,26-35,moderately,A24WDE3E887KCO,female,native,46-55,1,7,,,,,,,,,,,,,,,,,,,,,,
3OXV7EAXLFMWODY7LLLHRGU819W36J,Oh no! I'm so sorry to hear that!,A1H4GJFI4NJWKV,female,native,36-45,moderately,A27LR932J8F67W,female,native,36-45,1,7,,,,,,,,,,,,,,,,,,,,,,
3OXV7EAXLFMWODY7LLLHRGU819W36J,Oh no! I'm so sorry to hear that!,A2BXQ8SZLFQF4D,female,native,56-65,extremely,A27LR932J8F67W,female,native,36-45,1,7,,,,,,,,,,,,,,,,,,,,,,
3OXV7EAXLFMWODY7LLLHRGU819W36J,Oh no! I'm so sorry to hear that!,A20O44S26VN11P,female,native,18-25,moderately,A27LR932J8F67W,female,native,36-45,1,7,,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3ISXRQVW,So sorry to hear that. I guess I am pretty lucky.,A3U761PEG7MFKT,female,native,36-45,moderately,ASBTT5QU0CX2Z,male,native,18-25,1,7,,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3ISXRQVW,So sorry to hear that. I guess I am pretty lucky.,A3TWIUN2YTYNML,female,native,36-45,extremely,ASBTT5QU0CX2Z,male,native,18-25,1,7,,,,,,,,,,,,,,,,,,,,,,
3ZY8KE4ISKZ9A4JAK45LGG3ISXRQVW,So sorry to hear that. I guess I am pretty lucky.,AY9S6HCHZ8F1Y,male,native,26-35,none,ASBTT5QU0CX2Z,male,native,18-25,1,7,,,,,,,,,,,,,,,,,,,,,,
37WLF8U1WQM2KB6E6RDG82BACT36KE,so you think i should take the bus?,A3TWIUN2YTYNML,female,native,36-45,slightly,A1L62VC27LQKPA,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
37WLF8U1WQM2KB6E6RDG82BACT36KE,so you think i should take the bus?,A14M2EERU7E8KD,female,native,26-35,slightly,A1L62VC27LQKPA,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
37WLF8U1WQM2KB6E6RDG82BACT36KE,so you think i should take the bus?,A2HG1N3BVQO6I,female,native,56-65,slightly,A1L62VC27LQKPA,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
386PBUZZXGTPSC33BAJ6W6TUN05JLF,I asked you if I should take the uber or the bus to your house?,AY9S6HCHZ8F1Y,male,native,26-35,none,AIUKV0KVALMY6,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
386PBUZZXGTPSC33BAJ6W6TUN05JLF,I asked you if I should take the uber or the bus to your house?,A3U761PEG7MFKT,female,native,36-45,none,AIUKV0KVALMY6,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
386PBUZZXGTPSC33BAJ6W6TUN05JLF,I asked you if I should take the uber or the bus to your house?,AJK246UQQ0C7I,female,native,36-45,none,AIUKV0KVALMY6,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3A7Y0R2P2PKKS6KSPTMU70OHUARXJT,uber or bus?,AIBX0FFXVGV3G,male,profession,18-25,very,AQY83XO3E149M,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3A7Y0R2P2PKKS6KSPTMU70OHUARXJT,uber or bus?,A3TWIUN2YTYNML,female,native,36-45,extremely,AQY83XO3E149M,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3A7Y0R2P2PKKS6KSPTMU70OHUARXJT,uber or bus?,AY9S6HCHZ8F1Y,male,native,26-35,none,AQY83XO3E149M,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3DEL4X4EL7HANVFRBTNXHN357ETXYG,"Uber will be faster, see you soon.",A110KENBXU7SUJ,male,native,46-55,slightly,A25OEXAPBQ2LTA,male,native,56-65,0,8,,,,,,,,,,,,,,,,,,,,,,
3DEL4X4EL7HANVFRBTNXHN357ETXYG,"Uber will be faster, see you soon.",AIBX0FFXVGV3G,male,profession,18-25,moderately,A25OEXAPBQ2LTA,male,native,56-65,0,8,,,,,,,,,,,,,,,,,,,,,,
3DEL4X4EL7HANVFRBTNXHN357ETXYG,"Uber will be faster, see you soon.",A1H4GJFI4NJWKV,female,native,36-45,none,A25OEXAPBQ2LTA,male,native,56-65,0,8,,,,,,,,,,,,,,,,,,,,,,
3G0WWMR1UWGW2ZA1IDJU6Z956O8NQJ,Uhhh....that didn't even answer my question....?,A24DSECWUBZC0Z,male,native,36-45,none,A1DO689PX06EMV,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3G0WWMR1UWGW2ZA1IDJU6Z956O8NQJ,Uhhh....that didn't even answer my question....?,A3U761PEG7MFKT,female,native,36-45,none,A1DO689PX06EMV,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3G0WWMR1UWGW2ZA1IDJU6Z956O8NQJ,Uhhh....that didn't even answer my question....?,A2S96ZZ70YFPSK,female,native,36-45,none,A1DO689PX06EMV,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3GNCZX450JJ4I4FX9WZ0KOZV2RVAPF,K to what? I asked if you thought I should uber or take the bus...,A20O44S26VN11P,female,native,18-25,none,A3G4HX36KVNQC0,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3GNCZX450JJ4I4FX9WZ0KOZV2RVAPF,K to what? I asked if you thought I should uber or take the bus...,APRBKGIRNIXRW,male,native,26-35,none,A3G4HX36KVNQC0,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3GNCZX450JJ4I4FX9WZ0KOZV2RVAPF,K to what? I asked if you thought I should uber or take the bus...,A32V5DY9IYAM4R,female,native,36-45,none,A3G4HX36KVNQC0,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0X92ZA,"So it doesn't matter? K, be there soon.",A2S96ZZ70YFPSK,female,native,36-45,none,A1FO99U5T2TBBP,female,native,36-45,0,8,,,,,,,,,,,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0X92ZA,"So it doesn't matter? K, be there soon.",APRBKGIRNIXRW,male,native,26-35,none,A1FO99U5T2TBBP,female,native,36-45,0,8,,,,,,,,,,,,,,,,,,,,,,
3LRKMWOKB6D9R5MZJQ4N54IB0X92ZA,"So it doesn't matter? K, be there soon.",A2SKVQA1LQCH0M,female,profession,26-35,none,A1FO99U5T2TBBP,female,native,36-45,0,8,,,,,,,,,,,,,,,,,,,,,,
3LWJHTCVCDIKE7XKKP0HYU0W4YUFQE,Why didn't you answer?,AY9S6HCHZ8F1Y,male,native,26-35,none,A2WAQLPXT615HQ,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3LWJHTCVCDIKE7XKKP0HYU0W4YUFQE,Why didn't you answer?,APRBKGIRNIXRW,male,native,26-35,none,A2WAQLPXT615HQ,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3LWJHTCVCDIKE7XKKP0HYU0W4YUFQE,Why didn't you answer?,A3TTX8PVFJW4KF,male,native,36-45,slightly,A2WAQLPXT615HQ,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3M81GAB8A1FU1QL4FNELF49BP0AQBF,I'll take an Uber. Be there in 15.,A8E99XNOTT390,female,native,36-45,none,A36QD4HK0M6PUL,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3M81GAB8A1FU1QL4FNELF49BP0AQBF,I'll take an Uber. Be there in 15.,A33M7EZ72P8TWF,male,native,26-35,moderately,A36QD4HK0M6PUL,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3M81GAB8A1FU1QL4FNELF49BP0AQBF,I'll take an Uber. Be there in 15.,AY9S6HCHZ8F1Y,male,native,26-35,none,A36QD4HK0M6PUL,female,native,26-35,0,8,,,,,,,,,,,,,,,,,,,,,,
3PWWM24LHTUU79LCA04ASKL71QY82B,which would be faster uber or the bus,AIBX0FFXVGV3G,male,profession,18-25,slightly,A1K08FXHU2K9NH,male,native,46-55,0,8,,,,,,,,,,,,,,,,,,,,,,
3PWWM24LHTUU79LCA04ASKL71QY82B,which would be faster uber or the bus,A1H4GJFI4NJWKV,female,native,36-45,none,A1K08FXHU2K9NH,male,native,46-55,0,8,,,,,,,,,,,,,,,,,,,,,,
3PWWM24LHTUU79LCA04ASKL71QY82B,which would be faster uber or the bus,A14M2EERU7E8KD,female,native,26-35,none,A1K08FXHU2K9NH,male,native,46-55,0,8,,,,,,,,,,,,,,,,,,,,,,
39DD6S19JQ71MLYFCAZO75R0X5VEZU,"I think i`ll take an Uber, so im faster. See you later.",A3TWIUN2YTYNML,female,native,36-45,moderately,A36AXICGRAO900,male,profession,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
