"ResponseId","Response","J_WorkerId","J_Gender","J_Literacy","J_Age","Empathy","R_WorkerId","R_Gender","R_Literacy","R_Age","Treatment","ConversationId","Confidence","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X0","Round"
"992","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","I think an uber will be quicker.","AQVXVMX61864S","male","native","26-35",4,"A4T50ODN6SGNR","male","native","36-45","1","8","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"993","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","I think an uber will be quicker.","A15HH69K0VGFQ","female","native","26-35",5,"A4T50ODN6SGNR","male","native","36-45","1","8","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"994","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","What's up?","A82RLSJJXBKE8","female","native","18-25",3,"A4T50ODN6SGNR","male","native","36-45","1","9","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"995","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","What's up?","A2BIZNP74JU80U","female","native","36-45",4,"A4T50ODN6SGNR","male","native","36-45","1","9","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"996","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","What's up?","A3CENIDTHHT4R8","female","native","46-55",4,"A4T50ODN6SGNR","male","native","36-45","1","9","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"997","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","yeah tell me","A19D89YNO9Z52K","female","native","18-25",4,"A1DVKS3R9SLQ1H","male","profession","26-35","1","9","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"998","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","yeah tell me","A3HGU6NO6U38IN","female","native","26-35",3,"A1DVKS3R9SLQ1H","male","profession","26-35","1","9","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"999","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","yeah tell me","A2MMMYB7AE5RQN","male","native","26-35",3,"A1DVKS3R9SLQ1H","male","profession","26-35","1","9","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1000","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","i never forgot the umbrellas during rainy days","A1OFPROOWWSHUF","male","native","26-35",3,"A1DVKS3R9SLQ1H","male","profession","26-35","1","10","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1001","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","i never forgot the umbrellas during rainy days","A2DF1NCVJ8V8K2","female","profession","56-65",4,"A1DVKS3R9SLQ1H","male","profession","26-35","1","10","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1002","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","i never forgot the umbrellas during rainy days","A2PZB9LF450MVX","female","native","26-35",3,"A1DVKS3R9SLQ1H","male","profession","26-35","1","10","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1003","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","Bunch a savages in this town.","A19LVWX8ZLO6CS","male","native","36-45",2,"A4T50ODN6SGNR","male","native","36-45","1","10","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1004","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","Bunch a savages in this town.","A2MMMYB7AE5RQN","male","native","26-35",2,"A4T50ODN6SGNR","male","native","36-45","1","10","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1005","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","Bunch a savages in this town.","AC4QN4N0PY7YF","male","native","26-35",4,"A4T50ODN6SGNR","male","native","36-45","1","10","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1006","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","5 minutes","A2MMMYB7AE5RQN","male","native","26-35",3,"A4T50ODN6SGNR","male","native","36-45","0","11","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1007","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","5 minutes","A2BIZNP74JU80U","female","native","36-45",4,"A4T50ODN6SGNR","male","native","36-45","0","11","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1008","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","5 minutes","A2PZB9LF450MVX","female","native","26-35",5,"A4T50ODN6SGNR","male","native","36-45","0","11","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1009","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","maybe its getting too cold and not for nuggets","A19LVWX8ZLO6CS","male","native","36-45",5,"A1DVKS3R9SLQ1H","male","profession","26-35","0","11","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1010","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","maybe its getting too cold and not for nuggets","AD317NO9623GZ","female","native","36-45",3,"A1DVKS3R9SLQ1H","male","profession","26-35","0","11","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1011","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","maybe its getting too cold and not for nuggets","A82RLSJJXBKE8","female","native","18-25",3,"A1DVKS3R9SLQ1H","male","profession","26-35","0","11","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1012","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","I'm fine. Just not in the mood right now.","A1OFPROOWWSHUF","male","native","26-35",3,"A4T50ODN6SGNR","male","native","36-45","0","12","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1013","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","I'm fine. Just not in the mood right now.","A1B76WYZ47BQJ","male","native","46-55",4,"A4T50ODN6SGNR","male","native","36-45","0","12","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1014","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","I'm fine. Just not in the mood right now.","A166A2M31CW2C7","male","native","26-35",3,"A4T50ODN6SGNR","male","native","36-45","0","12","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1015","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","its going on too crazy yesterday","A1QSTGFG23OZHT","female","native","18-25",5,"A1DVKS3R9SLQ1H","male","profession","26-35","0","12","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1016","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","its going on too crazy yesterday","A2T11H7YI7QPGD","male","native","26-35",2,"A1DVKS3R9SLQ1H","male","profession","26-35","0","12","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1017","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","its going on too crazy yesterday","AAL9C3HQU74I2","male","native","18-25",3,"A1DVKS3R9SLQ1H","male","profession","26-35","0","12","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1018","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","yeah. so what's the next plan?","A3P6IXUM1ND35A","male","native","26-35",2,"A1DVKS3R9SLQ1H","male","profession","26-35","0","13","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1019","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","yeah. so what's the next plan?","A2BIZNP74JU80U","female","native","36-45",4,"A1DVKS3R9SLQ1H","male","profession","26-35","0","13","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1020","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","yeah. so what's the next plan?","A19D89YNO9Z52K","female","native","18-25",5,"A1DVKS3R9SLQ1H","male","profession","26-35","0","13","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1021","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","We are just gonna have to get it by other means.","A2BIZNP74JU80U","female","native","36-45",2,"A4T50ODN6SGNR","male","native","36-45","0","13","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1022","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","We are just gonna have to get it by other means.","A3P6IXUM1ND35A","male","native","26-35",2,"A4T50ODN6SGNR","male","native","36-45","0","13","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1023","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","We are just gonna have to get it by other means.","A15WCNO32MHBAF","male","native","56-65",2,"A4T50ODN6SGNR","male","native","36-45","0","13","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1024","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","nice i will tell you later","A1OFPROOWWSHUF","male","native","26-35",2,"A1DVKS3R9SLQ1H","male","profession","26-35","0","14","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1025","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","nice i will tell you later","A3GNQDFPZALU92","male","native","26-35",3,"A1DVKS3R9SLQ1H","male","profession","26-35","0","14","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1026","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","nice i will tell you later","A231ZFAME6FLN","female","native","36-45",5,"A1DVKS3R9SLQ1H","male","profession","26-35","0","14","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1027","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","good.i will help you with searching","A231ZFAME6FLN","female","native","36-45",1,"A1DVKS3R9SLQ1H","male","profession","26-35","0","15","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1028","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","good.i will help you with searching","A1OFPROOWWSHUF","male","native","26-35",1,"A1DVKS3R9SLQ1H","male","profession","26-35","0","15","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1029","3B1NLC6UG0S5SVS0VWRAGAAY06IGPB","good.i will help you with searching","A2UB7B47QOX4H8","female","native","36-45",1,"A1DVKS3R9SLQ1H","male","profession","26-35","0","15","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1030","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","K","A231ZFAME6FLN","female","native","36-45",1,"A4T50ODN6SGNR","male","native","36-45","0","14","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1031","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","K","AQVXVMX61864S","male","profession","26-35",5,"A4T50ODN6SGNR","male","native","36-45","0","14","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1032","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","K","AC4QN4N0PY7YF","male","native","26-35",3,"A4T50ODN6SGNR","male","native","36-45","0","14","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1033","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","Alright what did the little punks do this time?","A18WG7Z9X9GH7E","female","native","26-35",2,"A19IWME4DCIU1H","female","native","26-35","2","1","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1034","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","Alright what did the little punks do this time?","A82RLSJJXBKE8","female","native","18-25",2,"A19IWME4DCIU1H","female","native","26-35","2","1","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1035","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","Alright what did the little punks do this time?","A3Q9MCOULHCS4S","female","profession","36-45",4,"A19IWME4DCIU1H","female","native","26-35","2","1","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1036","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","Bummer.","A2MMMYB7AE5RQN","male","native","26-35",3,"A4T50ODN6SGNR","male","native","36-45","0","15","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1037","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","Bummer.","A219VCQZADQ45W","female","native","56-65",2,"A4T50ODN6SGNR","male","native","36-45","0","15","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1038","3XLBSAQ9Z58GD6J5P2LI1VZJBUI7ZG","Bummer.","AD317NO9623GZ","female","native","36-45",4,"A4T50ODN6SGNR","male","native","36-45","0","15","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1039","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","Kids been fighting again? I'll call for a sitter and we'll worry about the mess later!","ADLF8HVS3C7IL","male","native","18-25",1,"A24F1UPER626KR","male","native","36-45","1","1","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1040","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","Kids been fighting again? I'll call for a sitter and we'll worry about the mess later!","AQVXVMX61864S","male","native","26-35",3,"A24F1UPER626KR","male","native","36-45","1","1","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1041","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","Kids been fighting again? I'll call for a sitter and we'll worry about the mess later!","A82RLSJJXBKE8","female","native","18-25",5,"A24F1UPER626KR","male","native","36-45","1","1","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1042","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","Sorry, Mom. I'll make sure to take care of that ant problem.","A219VCQZADQ45W","female","native","56-65",5,"A24F1UPER626KR","male","native","36-45","1","2","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1043","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","Sorry, Mom. I'll make sure to take care of that ant problem.","AQVXVMX61864S","male","native","26-35",5,"A24F1UPER626KR","male","native","36-45","1","2","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1044","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","Sorry, Mom. I'll make sure to take care of that ant problem.","A2T11H7YI7QPGD","male","native","26-35",5,"A24F1UPER626KR","male","native","36-45","1","2","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1045","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","you're right... be right there.","A17HFDRWYZL1CD","male","native","18-25",4,"A19IWME4DCIU1H","female","native","26-35","2","2","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1046","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","you're right... be right there.","A33VGSEJ44ORMF","female","native","46-55",5,"A19IWME4DCIU1H","female","native","26-35","2","2","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1047","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","you're right... be right there.","A39N860RODN562","female","native","18-25",5,"A19IWME4DCIU1H","female","native","26-35","2","2","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1048","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","I'd start looking for another job. Unemployment is like 4%. Plenty of employers are hiring.","A19LVWX8ZLO6CS","male","native","36-45",2,"A24F1UPER626KR","male","native","36-45","1","3","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1049","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","I'd start looking for another job. Unemployment is like 4%. Plenty of employers are hiring.","A24RQ4RYIXXRZU","female","native","46-55",4,"A24F1UPER626KR","male","native","36-45","1","3","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1050","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","I'd start looking for another job. Unemployment is like 4%. Plenty of employers are hiring.","A1OFPROOWWSHUF","male","native","26-35",1,"A24F1UPER626KR","male","native","36-45","1","3","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1051","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","have you considered searching for a new job on the side? or maybe asking for a position change?","ADLF8HVS3C7IL","male","native","18-25",2,"A19IWME4DCIU1H","female","native","26-35","2","3","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1052","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","have you considered searching for a new job on the side? or maybe asking for a position change?","A19LVWX8ZLO6CS","male","native","36-45",2,"A19IWME4DCIU1H","female","native","26-35","2","3","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1053","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","have you considered searching for a new job on the side? or maybe asking for a position change?","AAL9C3HQU74I2","male","native","18-25",1,"A19IWME4DCIU1H","female","native","26-35","2","3","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1054","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","It wasn't me. I would confront her first so that you don't look like you're hiding something.","AQVXVMX61864S","male","native","26-35",1,"A24F1UPER626KR","male","native","36-45","1","4","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1055","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","It wasn't me. I would confront her first so that you don't look like you're hiding something.","A2BIZNP74JU80U","female","native","36-45",2,"A24F1UPER626KR","male","native","36-45","1","4","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1056","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","It wasn't me. I would confront her first so that you don't look like you're hiding something.","A166A2M31CW2C7","male","native","26-35",5,"A24F1UPER626KR","male","native","36-45","1","4","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1057","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","I'm sorry that happened though.","A2DK7HRB1QV2TK","female","native","18-25",5,"A19IWME4DCIU1H","female","native","26-35","2","4","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1058","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","I'm sorry that happened though.","AL5YST63LLYWK","female","native","26-35",3,"A19IWME4DCIU1H","female","native","26-35","2","4","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1059","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","I'm sorry that happened though.","AQVXVMX61864S","male","native","26-35",4,"A19IWME4DCIU1H","female","native","26-35","2","4","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1060","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","Let me blunt - there's not much you CAN do. If he's gonna break up with you, it's gonna happen. Maybe beat him to it?","AQVXVMX61864S","male","native","26-35",5,"A24F1UPER626KR","male","native","36-45","1","5","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1061","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","Let me blunt - there's not much you CAN do. If he's gonna break up with you, it's gonna happen. Maybe beat him to it?","A82RLSJJXBKE8","female","native","18-25",5,"A24F1UPER626KR","male","native","36-45","1","5","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1062","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","Let me blunt - there's not much you CAN do. If he's gonna break up with you, it's gonna happen. Maybe beat him to it?","A2UB7B47QOX4H8","female","native","36-45",3,"A24F1UPER626KR","male","native","36-45","1","5","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1063","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","hey, let's just go out or something and shoot the shit, does that sound good?","AC4QN4N0PY7YF","male","native","26-35",2,"A19IWME4DCIU1H","female","native","26-35","2","5","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1064","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","hey, let's just go out or something and shoot the shit, does that sound good?","A3F0NFNLOLFJT0","male","native","26-35",5,"A19IWME4DCIU1H","female","native","26-35","2","5","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1065","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","hey, let's just go out or something and shoot the shit, does that sound good?","A166A2M31CW2C7","male","native","26-35",4,"A19IWME4DCIU1H","female","native","26-35","2","5","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1066","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","Hey - you don't need to get upset at me. I was just asking. Tone it down a bit.","A3Q9MCOULHCS4S","female","profession","36-45",3,"A24F1UPER626KR","male","native","36-45","1","6","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1067","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","Hey - you don't need to get upset at me. I was just asking. Tone it down a bit.","A19LVWX8ZLO6CS","male","native","36-45",4,"A24F1UPER626KR","male","native","36-45","1","6","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1068","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","Hey - you don't need to get upset at me. I was just asking. Tone it down a bit.","A2DF1NCVJ8V8K2","female","profession","56-65",2,"A24F1UPER626KR","male","native","36-45","1","6","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1069","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","haha no judgment here, Starbucks is my Mecca","A2MMMYB7AE5RQN","male","native","26-35",5,"A19IWME4DCIU1H","female","native","26-35","3","6","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1070","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","haha no judgment here, Starbucks is my Mecca","AC4QN4N0PY7YF","male","native","26-35",1,"A19IWME4DCIU1H","female","native","26-35","3","6","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1071","3KOPY89HM9Y8C8DE54F60KZDNZNJ3G","haha no judgment here, Starbucks is my Mecca","A3Q9MCOULHCS4S","female","profession","36-45",2,"A19IWME4DCIU1H","female","native","26-35","3","6","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1072","34MAJL3QP5JI9QUT2XS2UIAU5XT34V","For now... I could easily be on the chopping block and don't know it yet.","ABCNBEDISMEXV","male","native","26-35",4,"A24F1UPER626KR","male","native","36-45","1","7","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
